Image,Distance(m),Error(m)
0000000009.png,21.6953125,58.3046875
0000000009.png,21.72265625,58.27734375
0000000009.png,22.2734375,57.7265625
0000000009.png,21.63671875,58.36328125
0000000009.png,21.671875,58.328125
0000000009.png,21.62890625,58.37109375
0000000009.png,21.6328125,58.3671875
0000000009.png,21.56640625,58.43359375
0000000009.png,21.625,58.375
0000000009.png,22.1640625,57.8359375
0000000009.png,21.66796875,58.33203125
0000000009.png,22.2421875,57.7578125
0000000009.png,21.578125,58.421875
0000000009.png,21.40234375,58.59765625
0000000009.png,21.24609375,58.75390625
0000000009.png,21.66796875,58.33203125
0000000009.png,22.203125,57.796875
0000000009.png,21.359375,58.640625
0000000009.png,21.53515625,58.46484375
0000000009.png,21.8828125,58.1171875
0000000009.png,21.48828125,58.51171875
0000000009.png,21.4921875,58.5078125
0000000009.png,21.41796875,58.58203125
0000000009.png,21.43359375,58.56640625
0000000009.png,21.1875,58.8125
0000000009.png,21.3515625,58.6484375
0000000009.png,21.23046875,58.76953125
0000000009.png,21.15234375,58.84765625
0000000009.png,21.19921875,58.80078125
0000000009.png,21.05859375,58.94140625
0000000009.png,21.109375,58.890625
0000000009.png,20.9375,59.0625
0000000009.png,21.19140625,58.80859375
0000000009.png,20.91796875,59.08203125
0000000009.png,21.16015625,58.83984375
0000000009.png,20.88671875,59.11328125
0000000009.png,20.97265625,59.02734375
0000000009.png,21.15625,58.84375
0000000009.png,20.87109375,59.12890625
0000000009.png,20.87890625,59.12109375
0000000009.png,20.93359375,59.06640625
0000000009.png,20.71875,59.28125
0000000009.png,20.83984375,59.16015625
0000000009.png,20.58984375,59.41015625
0000000009.png,20.66015625,59.33984375
0000000009.png,20.69140625,59.30859375
0000000009.png,20.6484375,59.3515625
0000000009.png,20.71875,59.28125
0000000009.png,20.6171875,59.3828125
0000000009.png,20.6640625,59.3359375
0000000009.png,20.578125,59.421875
0000000009.png,20.640625,59.359375
0000000009.png,21.01171875,58.98828125
0000000009.png,20.58203125,59.41796875
0000000009.png,20.48046875,59.51953125
0000000009.png,20.3828125,59.6171875
0000000009.png,20.4140625,59.5859375
0000000009.png,20.421875,59.578125
0000000009.png,19.50390625,60.49609375
0000000009.png,19.66015625,60.33984375
0000000009.png,20.51953125,59.48046875
0000000009.png,20.63671875,59.36328125
0000000009.png,20.45703125,59.54296875
0000000009.png,20.953125,59.046875
0000000009.png,20.40625,59.59375
0000000009.png,20.484375,59.515625
0000000009.png,20.84375,59.15625
0000000009.png,19.953125,60.046875
0000000009.png,20.65234375,59.34765625
0000000009.png,20.17578125,59.82421875
0000000009.png,20.77734375,59.22265625
0000000009.png,20.0078125,59.9921875
0000000009.png,20.03515625,59.96484375
0000000009.png,20.015625,59.984375
0000000009.png,19.9296875,60.0703125
0000000009.png,20.234375,59.765625
0000000009.png,20.1796875,59.8203125
0000000009.png,20.1484375,59.8515625
0000000009.png,20.10546875,59.89453125
0000000009.png,20.0625,59.9375
0000000009.png,19.71484375,60.28515625
0000000009.png,19.58203125,60.41796875
0000000009.png,19.5859375,60.4140625
0000000009.png,19.11328125,60.88671875
0000000009.png,19.31640625,60.68359375
0000000009.png,19.08984375,60.91015625
0000000009.png,18.84375,61.15625
0000000009.png,18.6015625,61.3984375
0000000009.png,18.48046875,61.51953125
0000000009.png,18.33203125,61.66796875
0000000009.png,18.546875,61.453125
0000000009.png,18.15625,61.84375
0000000009.png,18.3671875,61.6328125
0000000009.png,18.64453125,61.35546875
0000000009.png,20.875,59.125
0000000009.png,20.35546875,59.64453125
0000000009.png,20.13671875,59.86328125
0000000009.png,19.9140625,60.0859375
0000000009.png,19.78125,60.21875
0000000009.png,12.90234375,67.09765625
0000000009.png,19.19140625,60.80859375
0000000009.png,18.69140625,61.30859375
0000000009.png,19.2265625,60.7734375
0000000009.png,19.23046875,60.76953125
0000000009.png,18.96875,61.03125
0000000009.png,18.92578125,61.07421875
0000000009.png,18.984375,61.015625
0000000009.png,16.828125,63.171875
0000000009.png,18.67578125,61.32421875
0000000009.png,18.7109375,61.2890625
0000000009.png,11.828125,68.171875
0000000009.png,11.765625,68.234375
0000000009.png,11.80859375,68.19140625
0000000009.png,11.7578125,68.2421875
0000000009.png,11.7578125,68.2421875
0000000009.png,11.7578125,68.2421875
0000000009.png,11.75,68.25
0000000009.png,11.796875,68.203125
0000000009.png,11.734375,68.265625
0000000009.png,11.71484375,68.28515625
0000000009.png,11.71875,68.28125
0000000009.png,11.69921875,68.30078125
0000000009.png,11.79296875,68.20703125
0000000009.png,11.69921875,68.30078125
0000000009.png,11.26953125,68.73046875
0000000009.png,11.7890625,68.2109375
0000000009.png,11.2734375,68.7265625
0000000009.png,11.44921875,68.55078125
0000000009.png,11.4765625,68.5234375
0000000009.png,11.4609375,68.5390625
0000000009.png,11.5078125,68.4921875
0000000009.png,11.48828125,68.51171875
0000000009.png,11.578125,68.421875
0000000009.png,11.62109375,68.37890625
0000000009.png,11.60546875,68.39453125
0000000009.png,11.6796875,68.3203125
0000000009.png,11.75,68.25
0000000009.png,11.83203125,68.16796875
0000000009.png,11.90625,68.09375
0000000009.png,12.0625,67.9375
0000000009.png,12.4296875,67.5703125
0000000009.png,12.56640625,42.8148078918457
0000000009.png,12.6328125,42.615753173828125
0000000009.png,12.703125,46.205955505371094
0000000009.png,13.90234375,37.411624908447266
0000000009.png,13.98046875,37.450504302978516
0000000009.png,14.06640625,38.4919319152832
0000000009.png,14.1875,65.8125
0000000009.png,14.27734375,65.72265625
0000000009.png,14.33984375,65.66015625
0000000009.png,14.42578125,65.57421875
0000000009.png,14.609375,65.390625
0000000009.png,26.16796875,53.83203125
0000000009.png,19.36328125,60.63671875
0000000009.png,19.41796875,60.58203125
0000000009.png,19.43359375,60.56640625
0000000009.png,19.31640625,60.68359375
0000000009.png,19.32421875,60.67578125
0000000009.png,19.26953125,60.73046875
0000000009.png,19.25390625,60.74609375
0000000009.png,19.26171875,60.73828125
0000000009.png,19.25,60.75
0000000009.png,19.2265625,60.7734375
0000000009.png,21.67578125,58.32421875
0000000009.png,21.86328125,58.13671875
0000000009.png,22.1328125,57.8671875
0000000009.png,22.484375,57.515625
0000000009.png,22.56640625,57.43359375
0000000009.png,22.6953125,57.3046875
0000000009.png,22.72265625,57.27734375
0000000009.png,32.01953125,47.98046875
0000000009.png,31.765625,48.234375
0000000009.png,32.0703125,47.9296875
0000000009.png,33.41796875,46.58203125
0000000009.png,33.76171875,46.23828125
0000000009.png,33.35546875,46.64453125
0000000009.png,31.01953125,48.98046875
0000000009.png,31.00390625,48.99609375
0000000009.png,30.8203125,49.1796875
0000000009.png,30.7421875,49.2578125
0000000009.png,30.890625,49.109375
0000000009.png,30.08203125,49.91796875
0000000009.png,29.24609375,50.75390625
0000000009.png,29.5234375,50.4765625
0000000009.png,29.22265625,50.77734375
0000000009.png,29.96875,50.03125
0000000009.png,29.1640625,50.8359375
0000000009.png,29.95703125,50.04296875
0000000009.png,29.1484375,50.8515625
0000000009.png,29.0625,50.9375
0000000009.png,29.00390625,50.99609375
0000000009.png,29.2421875,50.7578125
0000000009.png,29.0625,50.9375
0000000009.png,29.03515625,50.96484375
0000000009.png,29.01953125,50.98046875
0000000009.png,29.1328125,50.8671875
0000000009.png,29.1875,50.8125
0000000009.png,29.22265625,50.77734375
0000000009.png,28.43359375,51.56640625
0000000009.png,28.4375,51.5625
0000000009.png,28.4765625,51.5234375
0000000009.png,28.25,51.75
0000000009.png,28.26171875,51.73828125
0000000009.png,28.44140625,51.55859375
0000000009.png,28.2578125,51.7421875
0000000009.png,27.8046875,52.1953125
0000000009.png,28.265625,51.734375
0000000009.png,28.30859375,51.69140625
0000000009.png,28.3359375,51.6640625
0000000009.png,28.3671875,51.6328125
0000000009.png,28.578125,51.421875
0000000009.png,28.62109375,51.37890625
0000000009.png,28.03515625,51.96484375
0000000009.png,28.62109375,51.37890625
0000000009.png,28.0234375,51.9765625
0000000009.png,28.0078125,51.9921875
0000000009.png,27.97265625,52.02734375
0000000009.png,27.9375,52.0625
0000000009.png,28.32421875,51.67578125
0000000009.png,27.9140625,52.0859375
0000000009.png,28.3046875,51.6953125
0000000009.png,27.890625,52.109375
0000000009.png,27.8828125,52.1171875
0000000009.png,28.37109375,51.62890625
0000000009.png,27.87890625,52.12109375
0000000009.png,28.390625,51.609375
0000000009.png,27.90234375,52.09765625
0000000009.png,27.8984375,52.1015625
0000000009.png,27.91796875,52.08203125
0000000009.png,28.31640625,51.68359375
0000000009.png,27.91015625,52.08984375
0000000009.png,27.93359375,52.06640625
0000000009.png,27.93359375,52.06640625
0000000009.png,27.953125,52.046875
0000000009.png,28.37109375,51.62890625
0000000009.png,27.96875,52.03125
0000000009.png,27.984375,52.015625
0000000009.png,27.98828125,52.01171875
0000000009.png,28.43359375,51.56640625
0000000009.png,28.01171875,51.98828125
0000000009.png,28.47265625,51.52734375
0000000009.png,28.03515625,51.96484375
0000000009.png,28.49609375,51.50390625
0000000009.png,28.0546875,51.9453125
0000000009.png,28.6015625,51.3984375
0000000009.png,28.05859375,51.94140625
0000000009.png,28.609375,51.390625
0000000009.png,28.05859375,51.94140625
0000000009.png,28.03125,51.96875
0000000009.png,28.00390625,51.99609375
0000000009.png,27.99609375,52.00390625
0000000009.png,28.46484375,51.53515625
0000000009.png,27.99609375,52.00390625
0000000009.png,28.5078125,51.4921875
0000000009.png,28.0546875,51.9453125
0000000009.png,28.6015625,51.3984375
0000000009.png,28.09375,51.90625
0000000009.png,28.0,52.0
0000000009.png,26.796875,53.203125
0000000009.png,26.6640625,53.3359375
0000000009.png,26.76171875,53.23828125
0000000009.png,26.75,53.25
0000000009.png,26.55078125,53.44921875
0000000009.png,26.83203125,53.16796875
0000000009.png,26.609375,53.390625
0000000009.png,26.87109375,53.12890625
0000000009.png,26.69921875,53.30078125
0000000009.png,26.45703125,53.54296875
0000000009.png,26.75,53.25
0000000009.png,26.60546875,53.39453125
0000000009.png,26.53125,53.46875
0000000009.png,26.78125,53.21875
0000000009.png,26.90625,53.09375
0000000009.png,26.71484375,53.28515625
0000000009.png,27.21484375,52.78515625
0000000009.png,27.3828125,52.6171875
0000000009.png,27.28125,52.71875
0000000009.png,27.4921875,52.5078125
0000000009.png,27.34765625,52.65234375
0000000009.png,27.12109375,52.87890625
0000000009.png,27.01171875,52.98828125
0000000009.png,26.72265625,53.27734375
0000000009.png,26.140625,53.859375
0000000009.png,25.609375,54.390625
0000000009.png,25.39453125,54.60546875
0000000009.png,27.55078125,52.44921875
0000000009.png,28.40625,51.59375
0000000009.png,27.78125,52.21875
0000000009.png,28.42578125,51.57421875
0000000009.png,27.79296875,52.20703125
0000000009.png,28.3203125,51.6796875
0000000009.png,27.87109375,52.12890625
0000000009.png,28.390625,51.609375
0000000009.png,27.859375,52.140625
0000000009.png,27.8671875,52.1328125
0000000009.png,28.34765625,51.65234375
0000000009.png,27.84375,52.15625
0000000009.png,28.29296875,51.70703125
0000000009.png,27.828125,52.171875
0000000009.png,28.29296875,51.70703125
0000000009.png,27.7890625,52.2109375
0000000009.png,28.23046875,51.76953125
0000000009.png,27.7890625,52.2109375
0000000009.png,28.31640625,51.68359375
0000000009.png,27.7578125,52.2421875
0000000009.png,27.765625,52.234375
0000000009.png,27.7421875,52.2578125
0000000009.png,27.7109375,52.2890625
0000000009.png,28.01953125,51.98046875
0000000009.png,27.71484375,52.28515625
0000000009.png,27.6796875,52.3203125
0000000009.png,27.69921875,52.30078125
0000000009.png,27.1953125,52.8046875
0000000009.png,26.9609375,53.0390625
0000000009.png,26.97265625,53.02734375
0000000009.png,26.7421875,53.2578125
0000000009.png,26.6640625,53.3359375
0000000009.png,26.15625,53.84375
0000000009.png,26.13671875,53.86328125
0000000009.png,25.60546875,54.39453125
0000000009.png,25.40234375,54.59765625
0000000009.png,27.57421875,52.42578125
0000000009.png,27.55078125,52.44921875
0000000009.png,27.44921875,52.55078125
0000000009.png,27.2890625,52.7109375
0000000009.png,27.4453125,52.5546875
0000000009.png,27.26171875,52.73828125
0000000009.png,27.0859375,52.9140625
0000000009.png,26.78125,53.21875
0000000009.png,26.8359375,53.1640625
0000000009.png,26.828125,53.171875
0000000009.png,26.55859375,53.44140625
0000000009.png,26.5546875,53.4453125
0000000009.png,26.36328125,53.63671875
0000000009.png,26.46875,53.53125
0000000009.png,26.234375,53.765625
0000000009.png,26.1953125,53.8046875
0000000009.png,26.08203125,53.91796875
0000000009.png,26.10546875,53.89453125
0000000009.png,25.875,54.125
0000000009.png,26.0703125,53.9296875
0000000009.png,25.9921875,54.0078125
0000000009.png,25.8359375,54.1640625
0000000009.png,25.828125,54.171875
0000000009.png,26.0546875,53.9453125
0000000009.png,25.8515625,54.1484375
0000000009.png,26.18359375,53.81640625
0000000009.png,26.12890625,53.87109375
0000000009.png,25.90234375,54.09765625
0000000009.png,26.26171875,53.73828125
0000000009.png,25.8671875,54.1328125
0000000009.png,26.3515625,53.6484375
0000000009.png,26.1796875,53.8203125
0000000009.png,26.0234375,53.9765625
0000000009.png,26.31640625,53.68359375
0000000009.png,26.1796875,53.8203125
0000000009.png,25.984375,54.015625
0000000009.png,25.81640625,54.18359375
0000000009.png,25.63671875,54.36328125
0000000009.png,25.58984375,54.41015625
0000000009.png,25.62109375,54.37890625
0000000009.png,25.66796875,54.33203125
0000000009.png,25.44140625,54.55859375
0000000009.png,25.2734375,54.7265625
0000000009.png,25.07421875,54.92578125
0000000009.png,24.9453125,55.0546875
0000000009.png,24.546875,55.453125
0000000009.png,24.4921875,55.5078125
0000000009.png,24.05859375,55.94140625
0000000009.png,23.9453125,56.0546875
0000000009.png,23.734375,56.265625
0000000009.png,26.53125,53.46875
0000000009.png,26.2421875,53.7578125
0000000009.png,26.328125,53.671875
0000000009.png,26.2265625,53.7734375
0000000009.png,26.32421875,53.67578125
0000000009.png,26.55078125,53.44921875
0000000009.png,26.0703125,53.9296875
0000000009.png,26.54296875,53.45703125
0000000009.png,26.25390625,53.74609375
0000000009.png,26.3984375,53.6015625
0000000009.png,26.22265625,53.77734375
0000000009.png,26.328125,53.671875
0000000009.png,26.203125,53.796875
0000000009.png,26.2890625,53.7109375
0000000009.png,26.4453125,53.5546875
0000000009.png,26.171875,53.828125
0000000009.png,26.1328125,53.8671875
0000000009.png,26.24609375,53.75390625
0000000009.png,26.05859375,53.94140625
0000000009.png,26.12109375,53.87890625
0000000009.png,25.93359375,54.06640625
0000000009.png,25.55078125,54.44921875
0000000009.png,25.53125,54.46875
0000000009.png,25.52734375,54.47265625
0000000009.png,25.4921875,54.5078125
0000000009.png,25.37109375,54.62890625
0000000009.png,25.29296875,54.70703125
0000000009.png,25.12109375,54.87890625
0000000009.png,24.91015625,55.08984375
0000000009.png,24.9765625,55.0234375
0000000009.png,24.65625,55.34375
0000000009.png,24.58203125,55.41796875
0000000009.png,24.22265625,55.77734375
0000000009.png,23.890625,56.109375
0000000009.png,25.6875,54.3125
0000000009.png,23.640625,56.359375
0000000009.png,23.6953125,56.3046875
0000000009.png,25.5625,54.4375
0000000009.png,25.45703125,54.54296875
0000000009.png,25.3671875,54.6328125
0000000009.png,25.35546875,54.64453125
0000000009.png,25.05078125,54.94921875
0000000009.png,25.16015625,54.83984375
0000000009.png,24.99609375,55.00390625
0000000009.png,25.10546875,54.89453125
0000000009.png,24.98046875,55.01953125
0000000009.png,24.8828125,55.1171875
0000000009.png,24.8125,55.1875
0000000009.png,24.65234375,55.34765625
0000000009.png,24.58203125,55.41796875
0000000009.png,24.40234375,55.59765625
0000000009.png,24.3828125,55.6171875
0000000009.png,24.140625,55.859375
0000000009.png,24.15234375,55.84765625
0000000009.png,23.91796875,56.08203125
0000000009.png,23.87890625,56.12109375
0000000009.png,23.734375,56.265625
0000000009.png,23.7109375,56.2890625
0000000009.png,23.70703125,56.29296875
0000000009.png,23.69140625,56.30859375
0000000009.png,23.6953125,56.3046875
0000000009.png,23.68359375,56.31640625
0000000009.png,23.6875,56.3125
0000000009.png,23.6796875,56.3203125
0000000009.png,23.6875,56.3125
0000000009.png,23.6875,56.3125
0000000009.png,23.6640625,56.3359375
0000000009.png,23.68359375,56.31640625
0000000009.png,23.640625,56.359375
0000000009.png,23.40234375,56.59765625
0000000009.png,23.234375,56.765625
0000000009.png,23.04296875,56.95703125
0000000009.png,23.26953125,56.73046875
0000000009.png,22.8671875,57.1328125
0000000009.png,23.16796875,56.83203125
0000000009.png,22.85546875,57.14453125
0000000009.png,23.0546875,56.9453125
0000000009.png,22.5859375,57.4140625
0000000009.png,22.546875,57.453125
0000000009.png,22.54296875,57.45703125
0000000009.png,22.47265625,57.52734375
0000000009.png,22.39453125,57.60546875
0000000009.png,22.2890625,57.7109375
